subject_id,Second,Fz,Mx,My,CoPx,CoPy
9,38,609.81668987,14.014995070000001,-2.63537754,0.0043216190000000005,0.022982228
9,39,609.76271719,13.042456759999999,-2.6197707,0.004296323,0.021389420000000003
9,40,609.80102591,14.4233002,-2.65979788,0.004361741000000001,0.023652716
9,41,609.81039395,17.39380328,-2.48066419,0.004067974,0.02852334
9,42,609.8020509,16.19837746,-2.59804081,0.004260527,0.026563393
9,43,609.7207065599999,17.363310109999997,-2.72731734,0.00447304,0.028477322
9,44,609.80263741,16.422838489999997,-2.60708413,0.004275276,0.026931383
9,45,609.7776387399999,14.6369636,-2.5776318099999997,0.004227140000000001,0.024003814999999998
9,46,609.84486205,14.34617995,-2.65610122,0.004355353,0.023524409
9,47,609.7492326299999,15.2636201,-2.63951754,0.004328836,0.025032734
9,48,609.75250625,16.29528669,-2.3209176699999996,0.003806318,0.026724379
9,49,609.80874122,14.78363337,-2.70093333,0.004429121,0.024243037000000002
9,50,609.8342418599999,14.91197401,-2.43851335,0.003998649,0.024452535
9,51,609.71770427,16.701015490000003,-2.0931494400000004,0.00343293,0.027391290000000002
9,52,609.76464298,16.74407652,-2.08718933,0.0034228830000000003,0.027459904
9,53,609.80400183,15.934731,-2.3183409499999996,0.003801723,0.026130665
9,54,609.74376429,17.97244339,-2.16965651,0.003558405,0.029475428999999997
9,55,609.7386897700001,17.50772537,-2.21664711,0.0036353040000000002,0.028713429999999998
9,56,609.7647289299999,16.88810682,-2.64011404,0.004329722,0.027696105
9,57,609.6826522,16.5109183,-2.4016433499999996,0.003939151,0.027081218
9,58,609.77446131,14.668858140000001,-2.54567416,0.004174741,0.024056217
9,59,609.79998245,14.900975749999999,-2.62747201,0.004308736,0.024435784999999998
10,0,726.88366493,25.45591235,20.02163605,-0.027544524,0.035020657999999996
10,1,726.856026169,22.436729909999997,19.43959922,-0.026744848,0.030868066
10,2,726.88523351,20.46282375,20.424841939999997,-0.028099217,0.028151263
10,3,726.854491632,24.976161779999998,18.31072741,-0.025191741,0.034361913
10,4,726.9163802200001,28.9192857,19.304049340000002,-0.026556093,0.039783303
10,5,726.89644921,22.80520953,17.77105179,-0.024447885,0.031373485
10,6,726.8480157,18.83830425,16.564178769999998,-0.022788987,0.025917832000000002
10,7,726.872298242,18.04814259,16.86242775,-0.023198675999999998,0.024829603
10,8,726.870709828,19.18336159,15.99163544,-0.02200069,0.026392039
10,9,726.85275108,18.21284597,15.19615043,-0.020906766,0.025057171
10,10,726.887767138,23.52658601,13.81062664,-0.018999628999999997,0.032366244
10,11,726.84790754,24.60359423,15.02952224,-0.020677685,0.033849727999999996
10,12,726.88499598,22.82239232,14.81759101,-0.020385058,0.031397545
10,13,726.8814788999999,18.72296026,14.90735014,-0.020508638000000003,0.025757918
10,14,726.8260148200001,18.243869999999998,15.51573294,-0.021347214,0.02510047
10,15,726.852526571,22.21414271,14.913379059999999,-0.020517710999999998,0.030562225000000002
10,16,726.87744727,27.28031057,15.63762897,-0.021513919000000003,0.037531138
10,17,726.94018315,25.61768984,15.39321099,-0.021175173000000002,0.035240257999999997
10,18,726.85180405,27.11273416,12.95655622,-0.017825663,0.037301521000000004
10,19,726.93016764,25.212657070000002,16.56477435,-0.022787425,0.034683745
10,20,726.88609735,26.90882172,13.200542460000001,-0.018160623,0.037019013999999996
10,21,726.89249123,31.87188909,12.790270699999999,-0.017595963000000003,0.043846819
10,22,726.94180567,30.966193930000003,16.88799613,-0.023231598,0.042597957
10,23,726.8609321700001,28.28493589,13.636415730000001,-0.018760787,0.038913668
10,24,726.92767591,27.84728656,14.10612893,-0.019405151,0.038308182
10,25,726.8240614399999,29.51422257,14.27137969,-0.019635239999999998,0.040607027999999996
10,26,726.8884693800001,30.23369102,13.474102479999999,-0.018536679,0.041593407
10,27,726.81097154,24.84232705,13.37332582,-0.01840005,0.034179814
10,28,726.7749948559999,20.443326560000003,13.86535427,-0.019077944,0.028128623000000002
10,29,726.73632948,13.87844858,12.87137844,-0.017711101,0.019096330999999998
10,30,726.797529605,19.37231498,11.990391879999999,-0.016497641,0.026654216
10,31,726.738065604,16.8639179,12.235044330000001,-0.016835581000000002,0.023204914
10,32,726.72740013,17.7703988,13.88613633,-0.019107692,0.024452579
10,33,726.878527242,19.95332147,13.39127382,-0.018423017,0.027450322
10,34,726.83090107,30.38322286,11.892618930000001,-0.016362383,0.041801986
10,35,726.8982754499999,27.027876520000003,15.56137391,-0.02140803,0.037181946
10,36,726.77623294,22.78003105,13.3623948,-0.018385826,0.03134396
10,37,726.8476725200001,25.25642973,14.9746492,-0.020602264000000002,0.034747895
10,38,726.8337321399999,23.16506963,14.974347750000002,-0.020602283,0.031871313
10,39,726.771263275,18.31604868,15.2672356,-0.021006929,0.025201796999999998
10,40,726.78121085,16.9751888,15.41831464,-0.021214559,0.023356668
10,41,726.7574901639999,23.83213825,15.31887792,-0.021078414,0.032792521
10,42,726.8467216199999,24.29507727,14.39283014,-0.01980173,0.033425431000000005
10,43,726.779582332,22.69899204,14.032289650000001,-0.01930751,0.031232272000000002
10,44,726.752941471,17.69889678,15.54201362,-0.021385534,0.024353343
10,45,726.66922004,15.89629751,14.953292639999999,-0.020577922999999998,0.021875473
10,46,726.827209404,18.02248535,13.22349975,-0.018193373000000002,0.024796386
10,47,726.65077951,16.15425093,13.77412009,-0.018955625,0.022230927999999997
10,48,726.7531011,18.1003641,15.37624227,-0.021157448,0.024905724
10,49,726.8110550600001,18.28173143,15.315701520000001,-0.021072507,0.025153295
10,50,726.69341619,19.238642650000003,15.40195975,-0.021194563,0.026474206
10,51,726.7943589,18.65282199,14.94544491,-0.020563459000000003,0.025664554
10,52,726.8289518290001,19.65696204,16.06769686,-0.022106380999999998,0.027044676
10,53,726.765168628,23.740331519999998,16.42711948,-0.022602993999999998,0.032665815
10,54,726.81106463,26.59611452,15.71035563,-0.021615567,0.036592975
10,55,726.8346438,22.58370711,16.03857334,-0.022066347,0.031071355000000002
10,56,726.784234141,20.21106969,16.511238300000002,-0.022718193,0.027808942
10,57,726.759878959,21.03643275,17.44082605,-0.023998036,0.028945542
10,58,726.79251794,22.538318200000003,15.17096675,-0.020873805999999998,0.031010722999999997
10,59,726.82243305,24.14184964,16.35931051,-0.02250796,0.033215668999999996
11,0,584.72984507,35.75461326,-14.206138020000001,0.024295254,0.061147405
11,1,584.8688722200001,36.394233809999996,-14.15553489,0.024202875,0.062226247
11,2,584.74283601,35.7357993,-14.27467583,0.024411856,0.061113756000000005
11,3,584.76783642,36.5123776,-14.108164689999999,0.024126125999999998,0.062439197
11,4,584.87131787,36.78356643,-14.25656425,0.024375571999999998,0.062891736
11,5,584.80578772,37.05304158,-14.3556675,0.024547777,0.063359556
11,6,584.8362125900001,35.240135099999996,-14.53413417,0.024851558,0.060256446
